20:22:43 [Thread-17] INFO  by.epam.cashbox.entity.Customer - Client №17 is waiting.
20:22:44 [Thread-13] INFO  by.epam.cashbox.entity.Customer - Client №13 is served.
20:22:44 [Thread-7] INFO  by.epam.cashbox.entity.Customer - Client №7 is waiting.
20:22:44 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:22:44 [Thread-15] INFO  by.epam.cashbox.entity.Customer - Client №15 is served.
20:22:44 [Thread-16] INFO  by.epam.cashbox.entity.Customer - Client №16 is waiting.
20:22:44 [Thread-11] INFO  by.epam.cashbox.entity.Customer - Client №11 is waiting.
20:22:44 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is waiting.
20:22:44 [Thread-17] INFO  by.epam.cashbox.entity.Customer - Client №17 is served.
20:22:44 [Thread-8] INFO  by.epam.cashbox.entity.Customer - Client №8 is waiting.
20:22:44 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting.
20:22:44 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:22:44 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:22:44 [Thread-7] INFO  by.epam.cashbox.entity.Customer - Client №7 is served.
20:22:44 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting.
20:22:44 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is waiting.
20:22:44 [Thread-11] INFO  by.epam.cashbox.entity.Customer - Client №11 is served.
20:22:44 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:22:44 [Thread-8] INFO  by.epam.cashbox.entity.Customer - Client №8 is waiting.
20:22:44 [Thread-16] INFO  by.epam.cashbox.entity.Customer - Client №16 is served.
20:22:45 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is served.
20:22:45 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is waiting.
20:22:45 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:22:45 [Thread-8] INFO  by.epam.cashbox.entity.Customer - Client №8 is served.
20:22:45 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is served.
20:22:45 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:22:45 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is waiting.
20:22:46 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is waiting.
20:22:46 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is served.
20:22:46 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is served.
20:24:53 [main] INFO  by.epam.cashbox.main.Main - Starting program.
20:24:53 [main] INFO  by.epam.cashbox.main.Main - Crating example.
20:24:53 [main] INFO  by.epam.cashbox.main.Main - Example created.
20:24:53 [main] INFO  by.epam.cashbox.example.RestaurantExample - Creating 5 queues.
20:24:53 [main] INFO  by.epam.cashbox.example.RestaurantExample - Creating 20 queues.
20:24:53 [main] INFO  by.epam.cashbox.example.RestaurantExample - Setting queues for customers.
20:24:53 [main] INFO  by.epam.cashbox.example.RestaurantExample - Creating restaurant.
20:24:53 [main] INFO  by.epam.cashbox.example.RestaurantExample - Starting threads.
20:24:53 [Thread-3] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-4] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-3] INFO  by.epam.cashbox.entity.Customer - Client №3 is served.
20:24:53 [Thread-4] INFO  by.epam.cashbox.entity.Customer - Client №4 is served.
20:24:53 [Thread-2] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-1] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-1] INFO  by.epam.cashbox.entity.Customer - Client №1 is served.
20:24:53 [Thread-2] INFO  by.epam.cashbox.entity.Customer - Client №2 is served.
20:24:53 [Thread-5] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-6] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-5] INFO  by.epam.cashbox.entity.Customer - Client №5 is served.
20:24:53 [Thread-8] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-6] INFO  by.epam.cashbox.entity.Customer - Client №6 is waiting.
20:24:53 [Thread-8] INFO  by.epam.cashbox.entity.Customer - Client №8 is waiting.
20:24:53 [Thread-12] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-9] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-12] INFO  by.epam.cashbox.entity.Customer - Client №12 is waiting.
20:24:53 [Thread-9] INFO  by.epam.cashbox.entity.Customer - Client №9 is waiting.
20:24:53 [Thread-7] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-7] INFO  by.epam.cashbox.entity.Customer - Client №7 is waiting.
20:24:53 [Thread-11] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-11] INFO  by.epam.cashbox.entity.Customer - Client №11 is waiting.
20:24:53 [Thread-10] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-14] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-10] INFO  by.epam.cashbox.entity.Customer - Client №10 is waiting.
20:24:53 [Thread-14] INFO  by.epam.cashbox.entity.Customer - Client №14 is waiting.
20:24:53 [Thread-18] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-15] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-18] INFO  by.epam.cashbox.entity.Customer - Client №18 is waiting.
20:24:53 [Thread-15] INFO  by.epam.cashbox.entity.Customer - Client №15 is waiting.
20:24:53 [Thread-16] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-16] INFO  by.epam.cashbox.entity.Customer - Client №16 is waiting.
20:24:53 [Thread-20] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-17] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-13] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-20] INFO  by.epam.cashbox.entity.Customer - Client №20 is waiting.
20:24:53 [Thread-17] INFO  by.epam.cashbox.entity.Customer - Client №17 is waiting.
20:24:53 [Thread-13] INFO  by.epam.cashbox.entity.Customer - Client №13 is waiting.
20:24:53 [Thread-19] INFO  by.epam.cashbox.entity.Customer - START
20:24:53 [Thread-19] INFO  by.epam.cashbox.entity.Customer - Client №19 is waiting.
20:24:53 [Thread-6] INFO  by.epam.cashbox.entity.Customer - Client №6 is waiting.
20:24:53 [Thread-12] INFO  by.epam.cashbox.entity.Customer - Client №12 is waiting.
20:24:53 [Thread-7] INFO  by.epam.cashbox.entity.Customer - Client №7 is waiting.
20:24:53 [Thread-11] INFO  by.epam.cashbox.entity.Customer - Client №11 is waiting.
20:24:53 [Thread-9] INFO  by.epam.cashbox.entity.Customer - Client №9 is waiting.
20:24:53 [Thread-8] INFO  by.epam.cashbox.entity.Customer - Client №8 is waiting.
